Discovery_Type,Label,Warehouse_Source,Volume,Unique_Buyers,Countries,Recent_12m_Share_Pct,Lean_Fit,Open_World_Score
TITLE_TERM,publications,MULTI,190,127,13,31.57894736842105,42.168539325842694,84.74942928039701
TITLE_TERM,modes,MULTI,180,131,6,33.888888888888886,33.55952380952381,84.73591397849461
TITLE_TERM,culture,MULTI,840,492,22,31.666666666666668,25.581863979848865,84.73401157981803
TITLE_PATTERN,etude geotechnique et caracterisation environnementale,Quebec,11,10,1,36.36363636363637,70.0,84.73117590515861
TITLE_TERM,infrastruktury,MULTI,2634,247,6,44.72285497342445,34.86408504176158,84.72347394540944
TITLE_TERM,benefits,MULTI,202,154,7,47.02970297029703,24.465346534653467,84.72267990074442
TITLE_TERM,classification,MULTI,115,62,10,39.130434782608695,39.417391304347824,84.71760132340778
TITLE_TERM,mobiles,MULTI,921,484,12,30.510314875135723,26.640547263681594,84.71143093465673
TITLE_TERM,habitat,MULTI,1672,762,18,25.179425837320576,30.34418324291742,84.71138130686518
TITLE_TERM,equipment,MULTI,6020,1536,71,40.36544850498339,21.681627868028805,84.71052109181142
TITLE_TERM,observatoire,MULTI,201,125,3,34.32835820895522,35.1968085106383,84.70866832092639
TITLE_TERM,spatial,MULTI,112,73,19,39.285714285714285,35.87755102040816,84.70785773366418
TITLE_TERM,unit,MULTI,1371,554,47,39.53318745441284,22.18866459627329,84.70727874276261
TITLE_TERM,geotechnique,MULTI,894,490,3,22.371364653243848,59.582392776523704,84.70719602977668
TITLE_TERM,conservation,MULTI,881,473,11,33.82519863791146,24.29009433962264,84.70497932175351
TITLE_TERM,treatment,MULTI,1524,491,36,34.84251968503937,23.679630850362557,84.69636062861869
TITLE_TERM,train,MULTI,434,178,22,37.78801843317972,24.163265306122447,84.6932506203474
TITLE_TERM,rozwoj,MULTI,1132,57,2,67.84452296819788,40.59540636042403,84.68454921422662
TITLE_TERM,systemes,MULTI,4704,2101,9,28.9328231292517,26.870482603815937,84.67118279569894
TITLE_TERM,leves,MULTI,259,171,6,27.7992277992278,62.57539682539682,84.6645988420182
TITLE_TERM,platforme,MULTI,276,50,16,34.42028985507246,74.0,84.66307692307691
TITLE_TERM,betreffende,MULTI,438,141,2,31.050228310502284,40.48,84.65707196029777
TITLE_TERM,raamcontract,MULTI,772,232,2,38.3419689119171,25.142857142857142,84.65100082712986
TITLE_TERM,numeriques,MULTI,890,561,7,24.04494382022472,37.79599056603774,84.64661703887509
TITLE_TERM,rehaussement,MULTI,397,131,3,28.463476070528966,48.80878552971576,84.64239867659222
TITLE_TERM,bank,MULTI,429,150,28,33.7995337995338,26.565947242206235,84.64104218362283
TITLE_TERM,gebouwen,MULTI,1185,425,2,33.08016877637131,27.549295774647888,84.64084367245658
TITLE_TERM,heritage,MULTI,374,157,16,38.23529411764706,24.398395721925134,84.64049627791564
TITLE_PATTERN,licenspartner,TED,26,3,2,50.0,60.0,84.63393143223325
TITLE_TERM,heat,MULTI,566,271,31,39.75265017667844,23.024734982332156,84.62653432588917
TITLE_TERM,sowie,MULTI,6227,1627,10,32.150313152400834,25.123691415686906,84.62456575682383
TITLE_TERM,gebruik,MULTI,226,125,2,34.51327433628319,39.94117647058823,84.62191894127378
TITLE_TERM,consolidation,MULTI,291,196,14,32.64604810996563,28.697080291970803,84.59377998345741
TITLE_TERM,deuren,MULTI,101,75,2,43.56435643564357,60.5,84.58896608767577
TITLE_TERM,infrastructures,MULTI,2533,1201,13,27.556257402289773,28.333333333333332,84.58724565756825
TITLE_TERM,hybrid,MULTI,593,244,38,31.197301854974704,26.916239316239317,84.58104218362283
TITLE_TERM,modules,MULTI,967,583,26,28.024819027921406,28.039340101522843,84.57555004135651
TITLE_TERM,infrastructuur,MULTI,347,226,2,30.259365994236312,46.68468468468468,84.57354838709678
TITLE_TERM,focus,MULTI,165,105,25,32.72727272727273,39.845588235294116,84.57308519437552
TITLE_TERM,desktop,MULTI,312,126,31,28.525641025641026,40.5,84.56792390405293
TITLE_TERM,portables,MULTI,342,192,8,27.19298245614035,42.47038327526133,84.56754342431762
TITLE_TERM,legal,MULTI,1474,637,38,43.08005427408413,21.497939560439562,84.56688172043013
TITLE_TERM,conditions,MULTI,458,325,15,33.18777292576419,25.92063492063492,84.56436724565758
TITLE_TERM,gemeente,MULTI,4086,530,2,31.05726872246696,28.122399020807833,84.55864350703061
TITLE_TERM,blue,MULTI,302,149,33,39.735099337748345,24.26530612244898,84.54165425971877
TITLE_TERM,abonnements,MULTI,445,321,6,26.741573033707866,35.77427184466019,84.53976840363939
TITLE_TERM,optimierung,MULTI,537,95,4,36.49906890130354,28.28119180633147,84.5363275434243
TITLE_TERM,within,MULTI,1044,279,31,32.8544061302682,25.083333333333332,84.53536807278743
TITLE_TERM,regions,MULTI,366,143,26,36.612021857923494,25.045180722891565,84.52681555004136
TITLE_TERM,economique,MULTI,702,501,8,24.074074074074073,39.45371775417299,84.5234077750207
TITLE_TERM,systemu,MULTI,8294,574,7,38.46153846153846,43.238485652278754,84.52251447477254
TITLE_TERM,sector,MULTI,2089,387,41,28.865485878410723,26.84083212385099,84.52081058726219
TITLE_TERM,mesures,MULTI,951,564,10,29.758149316508938,27.410693970420933,84.51952026468157
TITLE_TERM,probe,MULTI,203,68,21,41.37931034482759,27.334975369458128,84.51664185277087
TITLE_TERM,ceiling,MULTI,103,67,20,57.28155339805825,29.097087378640776,84.51184449958643
TITLE_TERM,strada,MULTI,628,61,8,37.5796178343949,28.55483870967742,84.49639371381306
TITLE_TERM,beam,MULTI,222,109,24,42.792792792792795,24.706806282722514,84.49194375516956
TITLE_TERM,integrated,MULTI,1798,665,36,36.76307007786429,22.60798650168729,84.48562448304384
TITLE_TERM,openbaar,MULTI,334,159,2,36.82634730538922,28.528301886792452,84.48334160463193
TITLE_TERM,motion,MULTI,127,63,23,43.30708661417323,29.474137931034484,84.47839536807278
TITLE_TERM,provincie,MULTI,461,57,3,32.53796095444685,34.781893004115226,84.47672456575683
TITLE_TERM,urbaine,MULTI,1756,816,8,24.08883826879271,33.20493247210805,84.47573200992557
TITLE_TERM,france,MULTI,3136,1123,23,30.261479591836736,25.207662588538312,84.47305210918114
TITLE_TERM,adviseur,MULTI,865,110,2,33.75722543352601,29.212264150943398,84.4725889164599
TITLE_TERM,locks,MULTI,132,29,6,50.0,39.90909090909091,84.4651447477254
TITLE_TERM,distribution,MULTI,3295,1796,52,28.80121396054628,25.90093085106383,84.46067824648472
TITLE_PATTERN,housing management system,United Kingdom,11,11,1,36.36363636363637,60.0,84.45770586350528
TITLE_TERM,zones,MULTI,871,576,15,26.40642939150402,30.338983050847457,84.45409429280397
TITLE_TERM,transmission,MULTI,370,214,31,29.18918918918919,31.18487394957983,84.44727874276262
TITLE_TERM,duty,MULTI,205,77,20,43.41463414634146,25.42439024390244,84.44104218362283
TITLE_TERM,part,MULTI,682,274,34,35.63049853372434,23.832572298325722,84.43834574028122
TITLE_TERM,financieel,MULTI,300,168,2,31.0,47.91304347826087,84.43723738626966
TITLE_TERM,lorawan,MULTI,122,55,18,40.16393442622951,35.122950819672134,84.42438378825474
TITLE_TERM,quantum,MULTI,208,84,29,34.13461538461539,32.0,84.4233912324235
TITLE_TERM,foncieres,MULTI,324,250,5,26.85185185185185,60.20987654320987,84.41928866832093
TITLE_TERM,cable,MULTI,520,190,34,35.19230769230769,24.506958250497018,84.41101736972703
TITLE_TERM,eines,MULTI,27914,4637,13,32.696854624919396,24.517204146271236,84.40539288668322
TITLE_TERM,autorisation,MULTI,418,232,6,31.818181818181817,28.292978208232444,84.38669975186104
TITLE_PATTERN,patientenportal,Germany,26,16,1,7.6923076923076925,60.0,84.37552066645306
TITLE_TERM,zero,MULTI,443,218,28,32.27990970654628,26.52216748768473,84.37321753515303
TITLE_TERM,universal,MULTI,574,161,31,29.965156794425088,28.760984182776802,84.37220843672456
TITLE_TERM,economy,MULTI,201,84,27,39.80099502487562,27.36318407960199,84.36703060380478
TITLE_TERM,umsetzung,MULTI,2101,457,7,30.842455973346027,28.526415992384578,84.36638544251447
TITLE_TERM,tech,MULTI,493,195,29,32.251521298174445,26.4004329004329,84.36574028122416
TITLE_TERM,second,MULTI,483,287,32,35.61076604554865,24.16737288135593,84.3401157981803
TITLE_TERM,opleiding,MULTI,233,112,2,37.33905579399141,31.42105263157895,84.33609594706368
TITLE_TERM,nexus,MULTI,107,49,15,42.05607476635514,37.88235294117647,84.32610421836227
TITLE_TERM,programma,MULTI,773,175,6,35.70504527813713,24.963609898107716,84.31983457402812
TITLE_TERM,ordinateurs,MULTI,326,181,6,26.687116564417177,50.21818181818182,84.30397022332505
TITLE_TERM,danych,MULTI,1212,89,2,44.554455445544555,47.18481848184818,84.3016211745244
TITLE_TERM,award,MULTI,1362,388,20,38.25256975036711,22.484581497797357,84.3003970223325
TITLE_TERM,piano,MULTI,845,115,8,44.260355029585796,22.498803827751196,84.29657568238213
TITLE_TERM,evenements,MULTI,816,512,3,30.024509803921568,28.021164021164022,84.29020678246486
TITLE_TERM,posa,MULTI,1373,151,4,39.475600873998545,24.266569555717407,84.28236559139785
TITLE_TERM,wartungs,MULTI,415,105,4,36.144578313253014,28.833734939759037,84.27877584780812
TITLE_TERM,scenographie,MULTI,370,222,3,28.10810810810811,40.50437317784257,84.27818031430935
TITLE_TERM,consultations,MULTI,155,132,10,39.354838709677416,27.45205479452055,84.27315136476426
TITLE_TERM,lecture,MULTI,200,155,4,32.5,33.86413043478261,84.27219189412739
TITLE_TERM,eine,MULTI,1571,346,7,30.42647994907702,27.10939510939511,84.26562448304385
TITLE_TERM,fonciere,MULTI,349,250,3,29.226361031518625,35.68167202572347,84.25821339950373
TITLE_TERM,exercise,MULTI,196,134,10,54.08163265306123,23.637755102040817,84.2516459884202
TITLE_TERM,gmao,MULTI,96,66,7,38.541666666666664,60.15909090909091,84.24747725392888
TITLE_TERM,forensic,MULTI,218,113,20,41.74311926605505,24.81192660550459,84.24656741108355
TITLE_PATTERN,mise a disposition installation entretien maintenance et exploitation des mobiliers urbains publicitaires et non publicitaires,France,9,9,1,44.44444444444444,82.0,84.24447292534444
TITLE_TERM,avant,MULTI,790,510,13,25.443037974683545,31.829396325459317,84.24142266335815
TITLE_TERM,protection,MULTI,6222,3200,57,31.29218900675024,24.054595715272978,84.24077750206783
TITLE_TERM,canal,MULTI,1420,377,18,30.56338028169014,25.422238372093023,84.2370388751034
TITLE_TERM,active,MULTI,794,385,31,31.612090680100756,25.32198952879581,84.23341604631928
TITLE_TERM,firewalls,MULTI,206,71,18,32.03883495145631,39.44845360824742,84.23050454921423
TITLE_TERM,premier,MULTI,313,193,23,30.35143769968051,30.622837370242216,84.22954507857733
TITLE_TERM,assets,MULTI,202,139,17,44.554455445544555,24.14814814814815,84.22881720430108
TITLE_TERM,beta,MULTI,254,62,26,36.22047244094488,28.73228346456693,84.22491315136477
TITLE_TERM,connectivity,MULTI,154,113,21,35.714285714285715,32.74025974025974,84.22286186931348
TITLE_TERM,videos,MULTI,335,230,12,23.582089552238806,72.96518987341773,84.21976840363936
TITLE_TERM,electro,MULTI,261,84,18,34.099616858237546,29.078189300411523,84.21897435897435
TITLE_TERM,terra,MULTI,239,57,15,37.23849372384937,28.38888888888889,84.21272125723738
TITLE_TERM,publicitaire,MULTI,300,209,5,25.666666666666668,64.69852941176471,84.20736145574855
TITLE_TERM,betrekking,MULTI,235,126,2,33.61702127659574,38.94117647058823,84.19467328370554
TITLE_TERM,aktualisierung,MULTI,209,56,4,41.14832535885167,31.904306220095695,84.19366418527709
TITLE_TERM,sharepoint,MULTI,198,112,27,28.78787878787879,58.90449438202247,84.19225806451612
TITLE_TERM,modelisation,MULTI,235,180,8,28.51063829787234,49.018957345971565,84.18130686517785
TITLE_TERM,anpr,MULTI,110,76,13,46.36363636363637,29.414141414141415,84.17975186104218
TITLE_TERM,procedures,MULTI,429,213,15,33.7995337995338,25.43811881188119,84.1764929693962
TITLE_TERM,advertising,MULTI,436,258,15,34.174311926605505,25.07728337236534,84.17553349875931
TITLE_TERM,date,MULTI,469,123,11,26.439232409381663,39.04545454545455,84.17144747725393
TITLE_TERM,plate,MULTI,497,259,22,34.00402414486921,24.836829836829835,84.16951199338295
TITLE_TERM,consumer,MULTI,113,64,12,44.24778761061947,30.141592920353983,84.168105872622
TITLE_TERM,qualitative,MULTI,93,57,9,40.86021505376344,42.83132530120482,84.15593052109182
TITLE_TERM,audiovisual,MULTI,377,44,9,43.50132625994695,25.824933687002652,84.14377171215882
TITLE_TERM,siti,MULTI,621,63,7,47.66505636070853,24.373590982286636,84.14241521918942
TITLE_TERM,telephoniques,MULTI,233,182,3,30.042918454935624,41.949771689497716,84.1410752688172
TITLE_TERM,mobilite,MULTI,1092,670,8,25.641025641025642,31.08884073672806,84.13510339123243
TITLE_TERM,suite,MULTI,3955,1691,36,28.31858407079646,25.813385826771654,84.12916459884201
TITLE_TERM,selection,MULTI,592,307,33,31.08108108108108,26.16377649325626,84.12881720430107
TITLE_TERM,nutzung,MULTI,468,109,4,33.11965811965812,32.23717948717949,84.12607113316791
TITLE_PATTERN,renouvellement de licences,Quebec,10,6,1,50.0,74.0,84.12447933354694
TITLE_TERM,humaines,MULTI,518,346,7,26.833976833976834,33.49372384937239,84.12444995864351
TITLE_TERM,week,MULTI,191,84,16,35.602094240837694,29.58433734939759,84.11722084367247
TITLE_TERM,rapid,MULTI,311,174,30,33.762057877813504,26.504983388704318,84.11612903225807
TITLE_TERM,protect,MULTI,110,45,12,40.0,49.345454545454544,84.11133167907363
TITLE_TERM,agricole,MULTI,771,433,13,28.66407263294423,28.394736842105264,84.09616211745245
TITLE_TERM,volet,MULTI,641,350,3,28.0811232449298,31.73841059602649,84.08962779156329
TITLE_TERM,airport,MULTI,634,133,33,35.488958990536275,24.282571912013537,84.08759305210917
TITLE_TERM,generale,MULTI,1748,688,19,29.633867276887873,26.143827160493828,84.0836724565757
TITLE_TERM,sewage,MULTI,366,80,15,34.42622950819672,29.169398907103826,84.08302729528536
TITLE_TERM,mass,MULTI,451,193,36,34.146341463414636,25.1,84.0663523573201
TITLE_TERM,radiation,MULTI,125,60,16,41.6,30.752,84.06115798180315
TITLE_TERM,durchfuhrung,MULTI,3774,777,8,35.66507684154743,23.233404142326076,84.05409429280398
TITLE_TERM,inspectie,MULTI,334,190,5,33.23353293413174,28.674329501915707,84.05253928866833
TITLE_TERM,logistique,MULTI,628,422,7,32.32484076433121,25.603174603174605,84.05101736972705
TITLE_TERM,rozbudowa,MULTI,2881,203,2,41.92988545643874,35.836862200624786,84.04990901571547
TITLE_TERM,commissioning,MULTI,973,290,36,35.45734840698869,23.306016597510375,84.04764267990075
TITLE_TERM,channel,MULTI,210,103,27,38.095238095238095,26.325,84.0464846980976
TITLE_TERM,jahr,MULTI,1135,189,5,36.29955947136564,25.209691629955948,84.04251447477253
TITLE_TERM,jaar,MULTI,1051,217,2,32.159847764034254,28.210526315789473,84.03103391232423
TITLE_TERM,printer,MULTI,124,61,6,37.096774193548384,37.57272727272727,84.02446650124068
TITLE_TERM,oost,MULTI,571,162,2,33.62521891418564,28.520661157024794,84.02425144747727
TITLE_TERM,patch,MULTI,96,41,15,47.916666666666664,37.708333333333336,84.02302729528537
TITLE_TERM,cost,MULTI,370,191,19,42.972972972972975,22.655882352941177,84.02124069478909
TITLE_TERM,ausbildung,MULTI,397,85,4,41.30982367758186,25.947103274559193,84.01765095119934
TITLE_TERM,produkte,MULTI,317,106,5,30.914826498422713,49.39116719242902,84.01614557485526
TITLE_TERM,prac,MULTI,838,93,6,35.08353221957041,27.533412887828163,84.01564929693961
TITLE_TERM,publicite,MULTI,352,192,3,26.136363636363637,57.81024096385542,84.00989247311828
TITLE_TERM,licencing,MULTI,91,58,2,59.34065934065934,39.989010989010985,84.00464846980975
TITLE_TERM,sign,MULTI,115,69,12,37.391304347826086,41.54782608695652,84.00281224152192
TITLE_TERM,dynamic,MULTI,1232,390,28,28.49025974025974,26.935192780968006,83.9963606286187
TITLE_TERM,record,MULTI,136,84,9,39.705882352941174,30.029411764705884,83.9928535980149
TITLE_PATTERN,managed print service,United Kingdom,9,5,1,77.77777777777779,80.0,83.64770906760653
TITLE_PATTERN,contrato de servicios contr # #,TED,95,9,2,84.21052631578947,20.0,83.54133290611983
CATEGORY_COHORT,Creative / communications :: Design / publishing,Ireland,45,38,1,33.33333333333333,80.0,83.24166666666666
TITLE_PATTERN,# # # # # # # #,TED,243,24,6,50.20576131687243,20.0,83.21179109259852
TITLE_PATTERN,klantmanager inkomen,TenderNed,12,4,1,41.66666666666667,70.0,82.82457545658443
TITLE_PATTERN,licences,Quebec,10,5,1,50.0,74.0,82.81480294777315
TITLE_PATTERN,contrato de suministros contr # #,TED,56,7,1,96.42857142857143,20.0,82.60525472604934
TITLE_PATTERN,das schoolmeubilair primair onderwijs,TenderNed,42,42,1,52.38095238095239,20.0,82.59692406280038
TITLE_PATTERN,software broker,TenderNed,16,12,1,6.25,74.0,82.53156039730855
TITLE_PATTERN,# # # # #,TED,562,65,7,40.213523131672595,20.0,82.37295738545338
TITLE_PATTERN,serwis oprogramowania,TED,27,4,2,22.22222222222222,60.0,82.37007369432874
TITLE_PATTERN,dostawa sprzetu komputerowego,TED,125,18,2,48.8,20.0,82.33018263377122
TITLE_PATTERN,hr system,TED,17,3,3,41.17647058823529,60.0,82.29750080102531
TITLE_PATTERN,contrato de suministro contr # #,TED,110,18,2,50.0,20.0,82.28949054790131
TITLE_PATTERN,warme dranken automaten,TenderNed,11,7,1,27.27272727272727,74.0,81.86863184876641
TITLE_PATTERN,adobe lizenzen,Germany,18,4,1,27.77777777777778,60.0,81.78148029477731
TITLE_PATTERN,bevakningstjanster,TED,58,12,2,43.103448275862064,20.0,81.16404998397948
TITLE_PATTERN,prestations topographiques et foncieres,France,12,9,1,16.666666666666664,82.0,81.15716116629285
TITLE_PATTERN,jaen primer cbam am # #,TED,17,12,1,100.0,20.0,81.10253123998717
TITLE_PATTERN,arendehanteringssystem,TED,12,5,3,33.33333333333333,60.0,81.02755527074655
TITLE_PATTERN,dostawa srodkow czystosci,TED,44,11,2,47.72727272727273,20.0,81.01730214674782
TITLE_PATTERN,# # # # # # #,TED,181,27,5,39.226519337016576,20.0,80.7694649150913
TITLE_PATTERN,das kantoormeubilair,TenderNed,20,20,1,60.0,20.0,80.75152194809355
TITLE_PATTERN,senior communicatieadviseur,TenderNed,8,6,1,50.0,82.0,80.74575456584428
TITLE_PATTERN,spracherkennung,Germany,10,7,1,30.0,60.0,80.60701698173662
TITLE_PATTERN,dostawa produktow leczniczych,TED,473,37,2,34.46088794926004,20.0,80.56728612624158
TITLE_PATTERN,campagne publicitaire,Quebec,11,8,1,18.181818181818183,82.0,80.45818647869272
TITLE_PATTERN,standardsoftware,TED,9,8,2,33.33333333333333,74.0,80.38833707145145
TITLE_PATTERN,senior projectleider,TenderNed,9,5,1,44.44444444444444,60.0,80.32505607177185
TITLE_PATTERN,sanitaire voorzieningen,TenderNed,27,20,1,40.74074074074074,20.0,80.1903236142262
TITLE_PATTERN,# # # # # # # # #,TED,84,13,4,39.285714285714285,20.0,79.95850688881768
TITLE_PATTERN,catering,TenderNed,24,19,1,41.66666666666667,20.0,79.85100929189362
TITLE_PATTERN,# # # # # # # # # #,TED,67,15,5,35.82089552238806,20.0,79.63633450817045
TITLE_PATTERN,dodavka elektriny na obdobi # # # # # #,TED,264,45,2,33.33333333333333,20.0,79.58907401473886
TITLE_PATTERN,foretagshalsovard,TED,71,14,3,33.80281690140845,20.0,79.49967958987503
TITLE_PATTERN,das schoonmaakdiensten,TenderNed,31,31,1,38.70967741935484,20.0,79.48974687600128
TITLE_PATTERN,# speisinger stra e # #,TED,13,13,1,100.0,20.0,79.46123037487983
TITLE_PATTERN,almeria # cbam contr # # #,TED,81,4,1,100.0,20.0,79.44681191925665
TITLE_PATTERN,neubau rebstockbad frankfurt am main,Germany,43,2,1,44.18604651162791,82.0,79.41765459788529
TITLE_PATTERN,arbodienstverlening,TenderNed,89,74,1,32.58426966292135,20.0,79.38417173982697
TITLE_PATTERN,services professionnels en cybersecurite,Quebec,10,8,1,20.0,82.0,79.37151553989105
